iter,best_so_far
3620,570.1608
3621,570.1608
3622,570.1608
3623,570.1608
3624,570.1608
3625,570.1608
3626,570.1608
3627,570.1608
3628,570.1608
3629,570.1608
3630,570.1608
3631,570.1608
3632,570.1608
3633,570.1608
3634,570.1608
3635,570.1608
3636,570.1608
3637,570.1608
3638,570.1608
3639,570.1608
3640,570.1608
3641,570.1608
3642,570.1608
3643,570.1608
3644,570.1608
3645,570.1608
3646,570.1608
3647,570.1608
3648,570.1608
3649,570.1608
3650,570.1608
3651,570.1608
3652,570.1608
3653,570.1608
3654,570.1608
3655,570.1608
3656,570.1608
3657,570.1608
3658,570.1608
3659,570.1608
3660,570.1608
3661,570.1608
3662,570.1608
3663,570.1608
3664,570.1608
3665,570.1608
3666,570.1608
3667,570.1608
3668,570.1608
3669,570.1608
3670,570.1608
3671,570.1608
3672,570.1608
3673,570.1608
3674,570.1608
3675,570.1608
3676,570.1608
3677,570.1608
3678,570.1608
3679,570.1608
3680,570.1608
3681,570.1608
3682,570.1608
3683,570.1608
3684,567.8432
3685,567.8432
3686,567.8432
3687,567.8432
3688,567.8432
3689,567.8432
3690,567.8432
3691,567.8432
3692,567.8432
3693,567.8432
3694,567.8432
3695,567.8432
3696,567.8432
3697,567.8432
3698,567.8432
3699,567.8432
3700,567.8432
3701,567.8432
3702,567.8432
3703,567.8432
3704,567.8432
3705,567.8432
3706,567.8432
3707,567.8432
3708,567.8432
3709,567.8432
3710,567.8432
3711,567.8432
3712,567.8432
3713,567.8432
3714,567.8432
3715,567.8432
3716,567.8432
3717,567.8432
3718,567.8432
3719,567.8432
3720,567.8432
3721,567.8432
3722,567.8432
3723,567.8432
3724,567.8432
3725,567.8432
3726,567.8432
3727,567.8432
3728,567.8432
3729,567.8432
3730,567.8432
3731,567.8432
3732,567.8432
3733,567.8432
3734,567.8432
3735,567.8432
3736,567.8432
3737,567.8432
3738,567.8432
3739,567.8432
3740,567.8432
3741,567.8432
3742,567.8432
3743,567.8432
3744,567.8432
3745,567.8432
3746,567.8432
3747,567.8432
3748,567.8432
3749,567.8432
3750,567.8432
3751,567.8432
3752,567.8432
3753,567.8432
3754,567.8432
3755,567.8432
3756,567.8432
3757,567.8432
3758,567.8432
3759,567.8432
3760,567.8432
3761,567.8432
3762,567.8432
3763,567.8432
3764,567.8432
3765,567.8432
3766,567.8432
3767,567.8432
3768,567.8432
3769,567.8432
3770,567.8432
3771,567.8432
3772,567.8432
3773,567.8432
3774,567.8432
3775,567.8432
3776,567.8432
3777,567.8432
3778,567.8432
3779,567.8432
3780,567.8432
3781,567.8432
3782,567.8432
3783,567.8432
3784,567.8432
3785,567.8432
3786,567.8432
3787,567.8432
3788,567.8432
3789,567.8432
3790,567.8432
3791,567.8432
3792,567.8432
3793,567.8432
3794,567.8432
3795,567.8432
3796,567.8432
3797,567.8432
3798,567.8432
3799,567.8432
3800,567.8432
3801,567.8432
3802,567.8432
3803,567.8432
3804,567.8432
3805,567.8432
3806,567.8432
3807,567.8432
3808,567.8432
3809,567.8432
3810,567.8432
3811,567.8432
3812,567.8432
3813,567.8432
3814,567.8432
3815,567.8432
3816,567.8432
3817,567.8432
3818,567.8432
3819,567.8432
3820,567.8432
3821,567.8432
3822,567.8432
3823,567.8432
3824,567.8432
3825,567.8432
3826,567.8432
3827,567.8432
3828,567.8432
3829,567.8432
3830,567.8432
3831,567.8432
3832,567.8432
3833,567.8432
3834,567.8432
3835,567.8432
3836,567.8432
3837,567.8432
3838,567.8432
3839,567.8432
3840,567.8432
3841,567.8432
3842,567.8432
3843,567.8432
3844,567.8432
3845,567.8432
3846,567.8432
3847,567.8432
3848,567.8432
3849,567.8432
3850,567.8432
3851,567.8432
3852,567.8432
3853,567.8432
3854,567.8432
3855,567.8432
3856,567.8432
3857,567.8432
3858,567.8432
3859,567.8432
3860,567.8432
3861,567.8432
3862,567.8432
3863,567.8432
3864,567.8432
3865,567.8432
3866,567.8432
3867,567.8432
3868,567.8432
3869,567.8432
3870,567.8432
3871,567.8432
3872,567.8432
3873,567.8432
3874,567.8432
3875,567.8432
3876,567.8432
3877,567.8432
3878,567.8432
3879,567.8432
3880,567.8432
3881,567.8432
3882,567.8432
3883,567.8432
3884,567.8432
3885,567.8432
3886,567.8432
3887,567.8432
3888,567.8432
3889,567.8432
3890,567.8432
3891,567.8432
3892,567.8432
3893,567.8432
3894,567.8432
3895,567.8432
3896,567.8432
3897,567.8432
3898,567.8432
3899,567.8432
3900,567.8432
3901,567.8432
3902,567.8432
3903,567.8432
3904,567.8432
3905,567.8432
3906,567.8432
3907,567.8432
3908,567.8432
3909,567.8432
3910,567.8432
3911,567.8432
3912,567.8432
3913,567.8432
3914,567.8432
3915,567.8432
3916,567.8432
3917,567.8432
3918,567.8432
3919,567.8432
3920,567.8432
3921,567.8432
3922,567.8432
3923,567.8432
3924,567.8432
3925,567.8432
3926,567.8432
3927,567.8432
3928,567.8432
3929,567.8432
3930,567.8432
3931,567.8432
3932,567.8432
3933,567.8432
3934,567.8432
3935,567.8432
3936,567.8432
3937,567.8432
3938,567.8432
3939,567.8432
3940,567.8432
3941,567.8432
3942,567.8432
3943,567.8432
3944,567.8432
3945,567.8432
3946,567.8432
3947,567.8432
3948,567.8432
3949,567.8432
3950,567.8432
3951,567.8432
3952,567.8432
3953,567.8432
3954,567.8432
3955,567.8432
3956,567.8432
3957,567.8432
3958,567.8432
3959,567.8432
3960,567.8432
3961,567.8432
3962,567.8432
3963,567.8432
3964,567.8432
3965,567.8432
3966,567.8432
3967,567.8432
3968,567.8432
3969,567.8432
3970,567.8432
3971,567.8432
3972,567.8432
3973,567.8432
3974,567.8432
3975,567.8432
3976,567.8432
3977,567.8432
3978,567.8432
3979,567.8432
3980,567.8432
3981,567.8432
3982,567.8432
3983,567.8432
3984,567.8432
3985,567.8432
3986,567.8432
3987,567.8432
3988,567.8432
3989,567.8432
3990,567.8432
3991,567.8432
3992,567.8432
3993,567.8432
3994,567.8432
3995,567.8432
3996,567.8432
3997,567.8432
3998,567.8432
3999,567.8432
4000,567.8432
4001,567.8432
4002,567.8432
4003,567.8432
4004,567.8432
4005,567.8432
4006,567.8432
4007,567.8432
4008,567.8432
4009,567.8432
4010,567.8432
4011,567.8432
4012,567.8432
4013,567.8432
4014,567.8432
4015,567.8432
4016,567.8432
4017,567.8432
4018,567.8432
4019,567.8432
4020,567.8432
4021,567.8432
4022,567.8432
4023,567.8432
4024,567.8432
4025,567.8432
4026,567.8432
4027,567.8432
4028,567.8432
4029,567.8432
4030,567.8432
4031,567.8432
4032,567.8432
4033,567.8432
4034,567.8432
4035,567.8432
4036,567.8432
4037,567.8432
4038,567.8432
4039,567.8432
4040,567.8432
4041,567.8432
4042,567.8432
4043,567.8432
4044,567.8432
4045,567.8432
4046,567.8432
4047,567.8432
4048,567.8432
4049,567.8432
4050,567.8432
4051,567.8432
4052,567.8432
4053,567.8432
4054,567.8432
4055,567.8432
4056,567.8432
4057,567.8432
4058,567.8432
4059,567.8432
4060,567.8432
4061,567.8432
4062,567.8432
4063,567.8432
4064,567.8432
4065,567.8432
4066,567.8432
4067,567.8432
4068,567.8432
4069,567.8432
4070,567.8432
4071,567.8432
4072,567.8432
4073,567.8432
4074,567.8432
4075,567.8432
4076,567.8432
4077,567.8432
4078,567.8432
4079,567.8432
4080,567.8432
4081,567.8432
4082,567.8432
4083,567.8432
4084,567.8432
4085,567.8432
4086,567.8432
4087,567.8432
4088,567.8432
4089,567.8432
4090,567.8432
4091,567.8432
4092,567.8432
4093,567.8432
4094,567.8432
4095,567.8432
4096,567.8432
4097,567.8432
4098,567.8432
4099,567.8432
4100,567.8432
4101,567.8432
4102,567.8432
4103,567.8432
4104,567.8432
4105,567.8432
4106,567.8432
4107,567.8432
4108,567.8432
4109,567.8432
4110,567.8432
4111,567.8432
4112,567.8432
4113,567.8432
4114,567.8432
4115,567.8432
4116,567.8432
4117,567.8432
4118,567.8432
4119,567.8432
4120,567.8432
4121,567.8432
4122,567.8432
4123,567.8432
4124,567.8432
4125,567.8432
4126,567.8432
4127,567.8432
4128,567.8432
4129,567.8432
4130,567.8432
4131,567.8432
4132,567.8432
4133,567.8432
4134,567.8432
4135,567.8432
4136,567.8432
4137,567.8432
4138,567.8432
4139,567.8432
4140,567.8432
4141,567.8432
4142,567.8432
4143,567.8432
4144,567.8432
4145,567.8432
4146,567.8432
4147,567.8432
4148,567.8432
4149,567.8432
4150,567.8432
4151,567.8432
4152,567.8432
4153,567.8432
4154,567.8432
4155,567.8432
4156,567.8432
4157,567.8432
4158,567.8432
4159,567.8432
4160,567.8432
4161,567.8432
4162,567.8432
4163,567.8432
4164,567.8432
4165,567.8432
4166,567.8432
4167,567.8432
4168,567.8432
4169,567.8432
4170,567.8432
4171,567.8432
4172,567.8432
4173,567.8432
4174,567.8432
4175,567.8432
4176,567.8432
4177,567.8432
4178,567.8432
4179,567.8432
4180,567.8432
4181,567.8432
4182,567.8432
4183,567.8432
4184,567.8432
4185,567.8432
4186,567.8432
4187,567.8432
4188,567.8432
4189,567.8432
4190,567.8432
4191,567.8432
4192,567.8432
4193,567.8432
4194,567.8432
4195,567.8432
4196,567.8432
4197,567.8432
4198,567.8432
4199,567.8432
4200,567.8432
4201,567.8432
4202,567.8432
4203,567.8432
4204,567.8432
4205,567.8432
4206,567.8432
4207,567.8432
4208,567.8432
4209,567.8432
4210,567.8432
4211,567.8432
4212,567.8432
4213,567.8432
4214,567.8432
4215,567.8432
4216,567.8432
4217,567.8432
4218,567.8432
4219,567.8432
4220,567.8432
4221,567.8432
4222,567.8432
4223,567.8432
4224,567.8432
4225,567.8432
4226,567.8432
4227,567.8432
4228,567.8432
4229,567.8432
4230,567.8432
4231,567.8432
4232,567.8432
4233,567.8432
4234,567.8432
4235,567.8432
4236,567.8432
4237,567.8432
4238,567.8432
4239,567.8432
4240,567.8432
4241,567.8432
4242,567.8432
4243,567.8432
4244,567.8432
4245,567.8432
4246,567.8432
4247,567.8432
4248,567.8432
4249,567.8432
4250,567.8432
4251,567.8432
4252,567.8432
4253,567.8432
4254,567.8432
4255,567.8432
4256,567.8432
4257,567.8432
4258,567.8432
4259,567.8432
4260,567.8432
4261,567.8432
4262,567.8432
4263,567.8432
4264,567.8432
4265,567.8432
4266,567.8432
4267,567.8432
4268,567.8432
4269,567.8432
4270,567.8432
4271,567.8432
4272,567.8432
4273,567.8432
4274,567.8432
4275,567.8432
4276,567.8432
4277,567.8432
4278,567.8432
4279,567.8432
4280,567.8432
4281,567.8432
4282,567.8432
4283,567.8432
4284,567.8432
4285,567.8432
4286,567.8432
4287,567.8432
4288,567.8432
4289,567.8432
4290,567.8432
4291,567.8432
4292,567.8432
4293,567.8432
4294,567.8432
4295,567.8432
4296,567.8432
4297,567.8432
4298,567.8432
4299,567.8432
4300,567.8432
4301,567.8432
4302,567.8432
4303,567.8432
4304,567.8432
4305,567.8432
4306,567.8432
4307,567.8432
4308,567.8432
4309,567.8432
4310,567.8432
4311,567.8432
4312,567.8432
4313,567.8432
4314,567.8432
4315,567.8432
4316,567.8432
4317,567.8432
4318,567.8432
4319,567.8432
4320,567.8432
4321,567.8432
4322,567.8432
4323,567.8432
4324,567.8432
4325,567.8432
4326,567.8432
4327,567.8432
4328,567.8432
4329,567.8432
4330,567.8432
4331,567.8432
4332,567.8432
4333,567.8432
4334,567.8432
4335,567.8432
4336,567.8432
4337,567.8432
4338,567.8432
4339,567.8432
4340,567.8432
4341,567.8432
4342,567.8432
4343,567.8432
4344,567.8432
4345,567.8432
4346,567.8432
4347,567.8432
4348,567.8432
4349,567.8432
4350,567.8432
4351,567.8432
4352,567.8432
4353,567.8432
4354,567.8432
4355,567.8432
4356,567.8432
4357,567.8432
4358,567.8432
4359,567.8432
4360,567.8432
4361,567.8432
4362,567.8432
4363,567.8432
4364,567.8432
4365,567.8432
4366,567.8432
4367,567.8432
4368,567.8432
4369,567.8432
4370,567.8432
4371,567.8432
4372,567.8432
4373,567.8432
4374,567.8432
4375,567.8432
4376,567.8432
4377,567.8432
4378,567.8432
4379,567.8432
4380,567.8432
4381,567.8432
4382,567.8432
4383,567.8432
4384,567.8432
4385,567.8432
4386,567.8432
4387,567.8432
4388,567.8432
4389,567.8432
4390,567.8432
4391,567.8432
4392,567.8432
4393,567.8432
4394,567.8432
4395,567.8432
4396,567.8432
4397,567.8432
4398,567.8432
4399,567.8432
4400,567.8432
4401,567.8432
4402,567.8432
4403,567.8432
4404,567.8432
4405,567.8432
4406,567.8432
4407,567.8432
4408,567.8432
4409,567.8432
4410,567.8432
4411,567.8432
4412,567.8432
4413,567.8432
4414,567.8432
4415,567.8432
4416,567.8432
4417,567.8432
4418,567.8432
4419,567.8432
4420,567.8432
4421,567.8432
4422,567.8432
4423,567.8432
4424,567.8432
4425,567.8432
4426,567.8432
4427,567.8432
4428,567.8432
4429,567.8432
4430,567.8432
4431,567.8432
4432,567.8432
4433,567.8432
4434,567.8432
4435,567.8432
4436,567.8432
4437,567.8432
4438,567.8432
4439,567.8432
4440,567.8432
4441,567.8432
4442,567.8432
4443,567.8432
4444,567.8432
4445,567.8432
4446,567.8432
4447,567.8432
4448,567.8432
4449,567.8432
4450,567.8432
4451,567.8432
4452,567.8432
4453,567.8432
4454,567.8432
4455,567.8432
4456,567.8432
4457,567.8432
4458,567.8432
4459,567.8432
4460,567.8432
4461,567.8432
4462,567.8432
4463,567.8432
4464,567.8432
4465,567.8432
4466,567.8432
4467,567.8432
4468,567.8432
4469,567.8432
4470,567.8432
4471,567.8432
4472,567.8432
4473,567.8432
4474,567.8432
4475,567.8432
4476,567.8432
4477,567.8432
4478,567.8432
4479,567.8432
4480,567.8432
4481,567.8432
4482,567.8432
4483,567.8432
4484,567.8432
4485,567.8432
4486,567.8432
4487,567.8432
4488,567.8432
4489,567.8432
4490,567.8432
4491,567.8432
4492,567.8432
4493,567.8432
4494,567.8432
4495,567.8432
4496,567.8432
4497,567.8432
4498,567.8432
4499,567.8432
4500,567.8432
4501,567.8432
4502,567.8432
4503,567.8432
4504,567.8432
4505,567.8432
4506,567.8432
4507,567.8432
4508,567.8432
4509,567.8432
4510,567.8432
4511,567.8432
4512,567.8432
4513,567.8432
4514,567.8432
4515,567.8432
4516,567.8432
4517,567.8432
4518,567.8432
4519,567.8432
4520,567.8432
4521,567.8432
4522,567.8432
4523,567.8432
4524,567.8432
4525,567.8432
4526,567.8432
4527,567.8432
4528,567.8432
4529,567.8432
4530,567.8432
4531,567.8432
4532,567.8432
4533,567.8432
4534,567.8432
4535,567.8432
4536,567.8432
4537,567.8432
4538,567.8432
4539,567.8432
4540,567.8432
4541,567.8432
4542,567.8432
4543,567.8432
4544,567.8432
4545,567.8432
4546,567.8432
4547,567.8432
4548,567.8432
4549,567.8432
4550,567.8432
4551,567.8432
4552,567.8432
4553,567.8432
4554,567.8432
4555,567.8432
4556,567.8432
4557,567.8432
4558,567.8432
4559,567.8432
4560,567.8432
4561,567.8432
4562,567.8432
4563,567.8432
4564,567.8432
4565,567.8432
4566,567.8432
4567,567.8432
4568,567.8432
4569,567.8432
4570,567.8432
4571,567.8432
4572,567.8432
4573,567.8432
4574,567.8432
4575,567.8432
4576,567.8432
4577,567.8432
4578,567.8432
4579,567.8432
4580,567.8432
4581,567.8432
4582,567.8432
4583,567.8432
4584,567.8432
4585,567.8432
4586,567.8432
4587,567.8432
4588,567.8432
4589,567.8432
4590,567.8432
4591,567.8432
4592,567.8432
4593,567.8432
4594,567.8432
4595,567.8432
4596,567.8432
4597,567.8432
4598,567.8432
4599,567.8432
4600,567.8432
4601,567.8432
4602,567.8432
4603,567.8432
4604,567.8432
4605,567.8432
4606,567.8432
4607,567.8432
4608,567.8432
4609,567.8432
4610,567.8432
4611,567.8432
4612,567.8432
4613,567.8432
4614,567.8432
4615,567.8432
4616,567.8432
4617,567.8432
4618,567.8432
4619,567.8432
4620,567.8432
4621,567.8432
4622,567.8432
4623,567.8432
4624,567.8432
4625,567.8432
4626,567.8432
4627,567.8432
4628,567.8432
4629,567.8432
4630,567.8432
4631,567.8432
4632,567.8432
4633,567.8432
4634,567.8432
4635,567.8432
4636,567.8432
4637,567.8432
4638,567.8432
4639,567.8432
4640,567.8432
4641,567.8432
4642,567.8432
4643,567.8432
4644,567.8432
4645,567.8432
4646,567.8432
4647,567.8432
4648,567.8432
4649,567.8432
4650,567.8432
4651,567.8432
4652,567.8432
4653,567.8432
4654,567.8432
4655,567.8432
4656,567.8432
4657,567.8432
4658,567.8432
4659,567.8432
4660,567.8432
4661,567.8432
4662,567.8432
4663,567.8432
4664,567.8432
4665,567.8432
4666,567.8432
4667,567.8432
4668,567.8432
4669,567.8432
4670,567.8432
4671,567.8432
4672,567.8432
4673,567.8432
4674,567.8432
4675,567.8432
4676,567.8432
4677,567.8432
4678,567.8432
4679,567.8432
4680,567.8432
4681,567.8432
4682,567.8432
4683,567.8432
4684,567.8432
4685,567.8432
4686,567.8432
4687,567.8432
4688,567.8432
4689,567.8432
4690,567.8432
4691,567.8432
4692,567.8432
4693,567.8432
4694,567.8432
4695,567.8432
4696,567.8432
4697,567.8432
4698,567.8432
4699,567.8432
4700,567.8432
4701,567.8432
4702,567.8432
4703,567.8432
4704,567.8432
4705,567.8432
4706,567.8432
4707,567.8432
4708,567.8432
4709,567.8432
4710,567.8432
4711,567.8432
4712,567.8432
4713,567.8432
4714,567.8432
4715,567.8432
4716,567.8432
4717,567.8432
4718,567.8432
4719,567.8432
4720,567.8432
4721,567.8432
4722,567.8432
4723,567.8432
4724,567.8432
4725,567.8432
4726,567.8432
4727,567.8432
4728,567.8432
4729,567.8432
4730,567.8432
4731,567.8432
4732,567.8432
4733,567.8432
4734,567.8432
4735,567.8432
4736,567.8432
4737,567.8432
4738,567.8432
4739,567.8432
4740,567.8432
4741,567.8432
4742,567.8432
4743,567.8432
4744,567.8432
4745,567.8432
4746,567.8432
4747,567.8432
4748,567.8432
4749,567.8432
4750,567.8432
4751,567.8432
4752,567.8432
4753,567.8432
4754,567.8432
4755,567.8432
4756,567.8432
4757,567.8432
4758,567.8432
4759,567.8432
4760,567.8432
4761,567.8432
4762,567.8432
4763,567.8432
4764,567.8432
4765,567.8432
4766,567.8432
4767,567.8432
4768,567.8432
4769,567.8432
4770,567.8432
4771,567.8432
4772,567.8432
4773,567.8432
4774,567.8432
4775,567.8432
4776,567.8432
4777,567.8432
4778,567.8432
4779,567.8432
4780,567.8432
4781,567.8432
4782,567.8432
4783,567.8432
4784,567.8432
4785,567.8432
4786,567.8432
4787,567.8432
4788,567.8432
4789,567.8432
4790,567.8432
4791,567.8432
4792,567.8432
4793,567.8432
4794,567.8432
4795,567.8432
4796,567.8432
4797,567.8432
4798,567.8432
4799,567.8432
4800,567.8432
4801,567.8432
4802,567.8432
4803,567.8432
4804,567.8432
4805,567.8432
4806,567.8432
4807,567.8432
4808,567.8432
4809,567.8432
4810,567.8432
4811,567.8432
4812,567.8432
4813,567.8432
4814,567.8432
4815,567.8432
4816,567.8432
4817,567.8432
4818,567.8432
4819,567.8432
4820,567.8432
4821,567.8432
4822,567.8432
4823,567.8432
4824,567.8432
4825,567.8432
4826,567.8432
4827,567.8432
4828,567.8432
4829,567.8432
4830,567.8432
4831,567.8432
4832,567.8432
4833,567.8432
4834,567.8432
4835,567.8432
4836,567.8432
4837,567.8432
4838,567.8432
4839,567.8432
4840,567.8432
4841,567.8432
4842,567.8432
4843,567.8432
4844,567.8432
4845,567.8432
4846,567.8432
4847,567.8432
4848,567.8432
4849,567.8432
4850,567.8432
4851,567.8432
4852,567.8432
4853,567.8432
4854,567.8432
4855,567.8432
4856,567.8432
4857,567.8432
4858,567.8432
4859,567.8432
4860,567.8432
4861,567.8432
4862,567.8432
4863,567.8432
4864,567.8432
4865,567.8432
4866,567.8432
4867,567.8432
4868,567.8432
4869,567.8432
4870,567.8432
4871,567.8432
4872,567.8432
4873,567.8432
4874,567.8432
4875,567.8432
4876,567.8432
4877,567.8432
4878,567.8432
4879,567.8432
4880,567.8432
4881,567.8432
4882,567.8432
4883,567.8432
4884,567.8432
4885,567.8432
4886,567.8432
4887,567.8432
4888,567.8432
4889,567.8432
4890,567.8432
4891,567.8432
4892,567.8432
4893,567.8432
4894,567.8432
4895,567.8432
4896,567.8432
4897,567.8432
4898,567.8432
4899,567.8432
4900,567.8432
4901,567.8432
4902,567.8432
4903,567.8432
4904,567.8432
4905,567.8432
4906,567.8432
4907,567.8432
4908,567.8432
4909,567.8432
4910,567.8432
4911,567.8432
4912,567.8432
4913,567.8432
4914,567.8432
4915,567.8432
4916,567.8432
4917,567.8432
4918,567.8432
4919,567.8432
4920,567.8432
4921,567.8432
4922,567.8432
4923,567.8432
4924,567.8432
4925,567.8432
4926,567.8432
4927,567.8432
4928,567.8432
4929,567.8432
4930,567.8432
4931,567.8432
4932,567.8432
4933,567.8432
4934,567.8432
4935,567.8432
4936,567.8432
4937,567.8432
4938,567.8432
4939,567.8432
4940,567.8432
4941,567.8432
4942,567.8432
4943,567.8432
4944,567.8432
4945,567.8432
4946,567.8432
4947,567.8432
4948,567.8432
4949,567.8432
4950,567.8432
4951,567.8432
4952,567.8432
4953,567.8432
4954,567.8432
4955,567.8432
4956,567.8432
4957,567.8432
4958,567.8432
4959,567.8432
4960,567.8432
4961,567.8432
4962,567.8432
4963,567.8432
4964,567.8432
4965,567.8432
4966,567.8432
4967,567.8432
4968,567.8432
4969,567.8432
4970,567.8432
4971,567.8432
4972,567.8432
4973,567.8432
4974,567.8432
4975,567.8432
4976,567.8432
4977,567.8432
4978,567.8432
4979,567.8432
4980,567.8432
4981,567.8432
4982,567.8432
4983,567.8432
4984,567.8432
4985,567.8432
4986,567.8432
4987,567.8432
4988,567.8432
4989,567.8432
4990,567.8432
4991,567.8432
4992,567.8432
4993,567.8432
4994,567.8432
4995,567.8432
4996,567.8432
4997,567.8432
4998,567.8432
4999,567.8432
5000,567.8432
5001,567.8432
5002,567.8432
5003,567.8432
5004,567.8432
5005,567.8432
5006,567.8432
5007,567.8432
5008,567.8432
5009,567.8432
5010,567.8432
5011,567.8432
5012,567.8432
5013,567.8432
5014,567.8432
5015,567.8432
5016,567.8432
5017,567.8432
5018,567.8432
5019,567.8432
5020,567.8432
5021,567.8432
5022,567.8432
5023,567.8432
5024,567.8432
5025,567.8432
5026,567.8432
5027,567.8432
5028,567.8432
5029,567.8432
5030,567.8432
5031,567.8432
5032,567.8432
5033,567.8432
5034,567.8432
5035,567.8432
5036,567.8432
5037,567.8432
5038,567.8432
5039,567.8432
5040,567.8432
5041,567.8432
5042,567.8432
5043,567.8432
5044,567.8432
5045,567.8432
5046,567.8432
5047,567.8432
5048,567.8432
5049,567.8432
5050,567.8432
5051,567.8432
5052,567.8432
5053,567.8432
5054,567.8432
5055,567.8432
5056,567.8432
5057,567.8432
5058,567.8432
5059,567.8432
5060,567.8432
5061,567.8432
5062,567.8432
5063,567.8432
5064,567.8432
5065,567.8432
5066,567.8432
5067,567.8432
5068,567.8432
5069,567.8432
5070,567.8432
5071,567.8432
5072,567.8432
5073,567.8432
5074,567.8432
5075,567.8432
5076,567.8432
5077,567.8432
5078,567.8432
5079,567.8432
5080,567.8432
5081,567.8432
5082,567.8432
5083,567.8432
5084,567.8432
5085,567.8432
5086,567.8432
5087,567.8432
5088,567.8432
5089,567.8432
5090,567.8432
5091,567.8432
5092,567.8432
5093,567.8432
5094,567.8432
5095,567.8432
5096,567.8432
5097,567.8432
5098,567.8432
5099,567.8432
5100,567.8432
5101,567.8432
5102,567.8432
5103,567.8432
5104,567.8432
5105,567.8432
5106,567.8432
5107,567.8432
5108,567.8432
5109,567.8432
5110,567.8432
5111,567.8432
5112,567.8432
5113,567.8432
5114,567.8432
5115,567.8432
5116,567.8432
5117,567.8432
5118,567.8432
5119,567.8432
5120,567.8432
5121,567.8432
5122,567.8432
5123,567.8432
5124,567.8432
5125,567.8432
5126,567.8432
5127,567.8432
5128,567.8432
5129,567.8432
5130,567.8432
5131,567.8432
5132,567.8432
5133,567.8432
5134,567.8432
5135,567.8432
5136,567.8432
5137,567.8432
5138,567.8432
5139,567.8432
5140,567.8432
5141,567.8432
5142,567.8432
5143,567.8432
5144,567.8432
5145,567.8432
5146,567.8432
5147,567.8432
5148,567.8432
5149,567.8432
5150,567.8432
5151,567.8432
5152,567.8432
5153,567.8432
5154,567.8432
5155,567.8432
5156,567.8432
5157,567.8432
5158,567.8432
5159,567.8432
5160,567.8432
5161,567.8432
5162,567.8432
5163,567.8432
5164,567.8432
5165,567.8432
5166,567.8432
5167,567.8432
5168,567.8432
5169,567.8432
5170,567.8432
5171,567.8432
5172,567.8432
5173,567.8432
5174,567.8432
5175,567.8432
5176,567.8432
5177,567.8432
5178,567.8432
5179,567.8432
5180,567.8432
5181,567.8432
5182,567.8432
5183,567.8432
5184,567.8432
5185,567.8432
5186,567.8432
5187,567.8432
5188,567.8432
5189,567.8432
5190,567.8432
5191,567.8432
5192,567.8432
5193,567.8432
5194,567.8432
5195,567.8432
5196,567.8432
5197,567.8432
5198,567.8432
5199,567.8432
5200,567.8432
5201,567.8432
5202,567.8432
5203,567.8432
5204,567.8432
5205,567.8432
5206,567.8432
5207,567.8432
5208,567.8432
5209,567.8432
5210,567.8432
5211,566.1025
5212,566.1025
5213,566.1025
5214,566.1025
5215,566.1025
5216,566.1025
5217,566.1025
5218,566.1025
5219,566.1025
5220,566.1025
5221,566.1025
5222,566.1025
5223,566.1025
5224,566.1025
5225,566.1025
5226,566.1025
5227,566.1025
5228,566.1025
5229,566.1025
5230,566.1025
5231,566.1025
5232,566.1025
5233,566.1025
5234,566.1025
5235,566.1025
5236,566.1025
5237,566.1025
5238,566.1025
5239,566.1025
5240,566.1025
5241,566.1025
5242,566.1025
5243,566.1025
5244,566.1025
5245,566.1025
5246,566.1025
5247,566.1025
5248,566.1025
5249,566.1025
5250,566.1025
5251,566.1025
5252,566.1025
5253,566.1025
5254,566.1025
5255,566.1025
5256,566.1025
5257,566.1025
5258,566.1025
5259,566.1025
5260,566.1025
5261,566.1025
5262,566.1025
5263,566.1025
5264,566.1025
5265,566.1025
5266,566.1025
5267,566.1025
5268,566.1025
5269,566.1025
5270,566.1025
5271,566.1025
5272,566.1025
5273,566.1025
5274,566.1025
5275,566.1025
5276,566.1025
5277,566.1025
5278,566.1025
5279,566.1025
5280,566.1025
5281,566.1025
5282,566.1025
5283,566.1025
5284,566.1025
5285,566.1025
5286,566.1025
5287,566.1025
5288,566.1025
5289,566.1025
5290,566.1025
5291,566.1025
5292,566.1025
5293,566.1025
5294,566.1025
5295,566.1025
5296,566.1025
5297,566.1025
5298,566.1025
5299,566.1025
5300,566.1025
5301,566.1025
5302,566.1025
5303,566.1025
5304,566.1025
5305,566.1025
5306,566.1025
5307,566.1025
5308,566.1025
5309,566.1025
5310,566.1025
5311,566.1025
5312,566.1025
5313,566.1025
5314,566.1025
5315,566.1025
5316,566.1025
5317,566.1025
5318,566.1025
5319,566.1025
5320,566.1025
5321,566.1025
5322,566.1025
5323,566.1025
5324,566.1025
5325,566.1025
5326,566.1025
5327,566.1025
5328,566.1025
5329,566.1025
5330,566.1025
5331,566.1025
5332,566.1025
5333,566.1025
5334,566.1025
5335,566.1025
5336,566.1025
5337,566.1025
5338,566.1025
5339,566.1025
5340,566.1025
5341,566.1025
5342,566.1025
5343,566.1025
5344,566.1025
5345,566.1025
5346,566.1025
5347,566.1025
5348,566.1025
5349,566.1025
5350,566.1025
5351,566.1025
5352,566.1025
5353,566.1025
5354,566.1025
5355,566.1025
5356,566.1025
5357,566.1025
5358,566.1025
5359,566.1025
5360,566.1025
5361,566.1025
5362,566.1025
5363,566.1025
5364,566.1025
5365,566.1025
5366,566.1025
5367,566.1025
